time(s),S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Temp,Humid
4.5,1972.75,2207.875,2379.0,2377.5,2512.625,2114.5,552.25,2709.5,1877.875,1862.875,36.19,49.29
4.6,1978.75,2212.125,2380.125,2388.125,2517.75,2124.125,557.75,2720.5,1885.75,1878.0,36.19,49.25
4.7,1985.0,2216.375,2381.375,2399.0,2522.75,2133.375,563.5,2731.5,1893.75,1893.125,36.22,49.31
4.8,1991.625,2221.0,2382.75,2410.0,2527.75,2142.625,569.5,2742.875,1902.0,1908.5,36.18,49.33
4.9,1998.75,2225.875,2384.125,2421.125,2532.875,2151.5,575.75,2754.375,1910.375,1924.0,36.19,49.33
5.0,2006.0,2230.875,2385.375,2432.375,2537.75,2160.25,582.125,2765.75,1918.875,1939.25,36.18,49.42
5.1,2013.625,2236.375,2386.75,2443.75,2542.875,2168.75,588.75,2777.375,1927.375,1954.75,36.18,49.41
5.2,2021.625,2242.0,2388.0,2455.25,2547.75,2176.875,595.625,2789.125,1936.0,1970.25,36.22,49.45
5.3,2029.625,2247.75,2389.375,2466.625,2552.75,2184.875,602.625,2800.5,1944.625,1985.625,36.19,49.49
5.4,2038.125,2253.75,2390.75,2478.25,2557.5,2192.875,609.625,2812.125,1953.375,2000.875,36.2,49.49
5.5,2046.75,2259.75,2392.125,2489.75,2562.25,2200.625,617.125,2823.75,1962.0,2016.25,36.19,49.52
5.6,2055.625,2266.0,2393.5,2501.25,2566.875,2208.125,624.5,2835.125,1970.625,2031.25,36.2,49.5
5.7,2064.625,2272.5,2394.875,2512.75,2571.5,2215.375,632.125,2846.5,1979.25,2046.375,36.19,49.52
5.8,2074.0,2279.0,2396.375,2524.375,2576.125,2222.5,640.0,2857.75,1987.75,2061.375,36.18,49.59
5.9,2083.25,2285.75,2397.75,2535.625,2580.5,2229.25,647.875,2868.875,1996.125,2075.875,36.22,49.63
6.0,2092.75,2292.75,2399.125,2547.125,2584.75,2235.875,656.125,2879.875,2004.5,2090.5,36.19,49.64
6.1,2102.5,2299.75,2400.375,2558.375,2589.125,2242.375,664.375,2890.75,2012.75,2104.75,36.19,49.63
6.2,2112.125,2306.875,2401.625,2569.5,2593.25,2248.625,672.75,2901.375,2020.875,2118.75,36.2,49.7
6.3,2121.875,2314.0,2403.0,2580.625,2597.375,2254.875,681.375,2912.0,2029.0,2132.625,36.2,49.68
6.4,2131.875,2321.375,2404.375,2591.625,2601.375,2260.875,690.0,2922.5,2037.0,2146.25,36.2,49.7
6.5,2141.75,2328.625,2405.625,2602.25,2605.125,2266.75,698.75,2932.625,2044.75,2159.625,36.19,49.73
6.6,2151.875,2336.0,2407.125,2613.0,2609.0,2272.375,707.625,2942.625,2052.5,2172.75,36.2,49.77
6.7,2161.875,2343.5,2408.375,2623.375,2612.625,2277.875,716.625,2952.5,2060.125,2185.875,36.19,49.8
6.8,2171.875,2351.0,2409.625,2633.625,2616.25,2283.0,725.75,2962.25,2067.5,2198.5,36.16,49.78
6.9,2181.875,2358.75,2411.0,2643.875,2619.875,2288.125,735.0,2971.75,2074.875,2211.125,36.19,49.78
7.0,2192.0,2366.375,2412.125,2653.875,2623.375,2293.0,744.25,2981.125,2082.125,2223.375,36.2,49.81
7.1,2201.875,2374.0,2413.375,2663.625,2626.875,2297.75,753.625,2990.25,2089.125,2235.375,36.19,49.88
7.2,2211.875,2381.75,2414.5,2673.375,2630.125,2302.375,763.0,2999.375,2096.125,2247.0,36.22,49.87
7.3,2221.75,2389.5,2415.875,2682.875,2633.375,2306.875,772.5,3008.0,2103.0,2258.5,36.2,49.91
7.4,2231.625,2397.125,2417.0,2692.0,2636.375,2311.25,782.0,3016.625,2109.625,2269.625,36.19,49.94
7.5,2241.5,2404.75,2418.25,2701.125,2639.5,2315.5,791.625,3025.0,2116.25,2280.625,36.2,49.94
7.6,2251.25,2412.5,2419.5,2710.125,2642.375,2319.625,801.25,3033.25,2122.625,2291.5,36.19,49.94
7.7,2260.875,2420.125,2420.625,2718.875,2645.25,2323.625,811.0,3041.25,2128.875,2302.0,36.22,49.97
7.8,2270.5,2427.875,2421.875,2727.5,2648.125,2327.5,820.875,3049.125,2135.0,2312.25,36.2,49.97
7.9,2280.0,2435.5,2423.0,2735.75,2651.0,2331.25,830.5,3056.75,2141.0,2322.25,36.2,49.97
8.0,2289.375,2443.125,2424.0,2744.125,2653.625,2334.875,840.25,3064.25,2146.875,2332.25,36.2,50.05
8.1,2298.625,2450.625,2425.125,2752.125,2656.375,2338.25,850.125,3071.5,2152.625,2341.875,36.2,50.03
8.2,2307.75,2458.125,2426.125,2759.875,2658.875,2341.75,859.75,3078.5,2158.25,2351.125,36.19,50.0
8.3,2316.875,2465.5,2427.25,2767.625,2661.375,2345.0,869.625,3085.375,2163.875,2360.25,36.2,50.07
8.4,2326.0,2472.875,2428.375,2775.125,2663.875,2348.25,879.375,3092.125,2169.375,2369.125,36.2,50.06
8.5,2334.625,2480.25,2429.375,2782.375,2666.25,2351.25,889.125,3098.625,2174.5,2377.875,36.2,50.07
8.6,2343.375,2487.625,2430.375,2789.625,2668.625,2354.25,899.0,3105.125,2179.75,2386.5,36.19,50.08
8.7,2352.0,2494.875,2431.375,2796.625,2670.75,2357.25,908.75,3111.5,2184.75,2394.875,36.19,50.11
8.8,2360.375,2502.0,2432.25,2803.375,2673.0,2359.875,918.5,3117.625,2189.625,2403.0,36.19,50.15
8.9,2368.75,2509.25,2433.25,2810.125,2675.125,2362.625,928.25,3123.625,2194.5,2411.125,36.2,50.17
9.0,2377.0,2516.25,2434.125,2816.625,2677.125,2365.125,937.875,3129.5,2199.125,2419.0,36.18,50.18
9.1,2385.0,2523.125,2435.0,2823.0,2679.125,2367.75,947.375,3135.25,2203.75,2426.625,36.19,50.18
9.2,2392.875,2530.0,2436.0,2829.125,2681.125,2370.25,957.0,3140.75,2208.25,2434.25,36.18,50.21
9.3,2400.75,2536.75,2436.875,2835.125,2683.0,2372.75,966.625,3146.25,2212.75,2441.5,36.19,50.21
9.4,2408.375,2543.375,2437.75,2841.125,2684.875,2375.0,975.875,3151.5,2217.0,2448.75,36.2,50.23
9.5,2415.875,2550.125,2438.625,2846.875,2686.625,2377.375,985.25,3156.75,2221.125,2455.75,36.19,50.2
9.6,2423.25,2556.625,2439.5,2852.625,2688.375,2379.625,994.625,3161.75,2225.25,2462.625,36.2,50.21
9.7,2430.375,2563.125,2440.25,2858.125,2690.125,2381.875,1003.875,3166.75,2229.125,2469.375,36.19,50.21
9.8,2437.5,2569.5,2441.0,2863.625,2691.75,2383.875,1013.125,3171.625,2233.125,2475.875,36.19,50.21
9.9,2444.375,2575.875,2441.75,2868.875,2693.375,2386.0,1022.375,3176.375,2236.875,2482.375,36.18,50.21
10.0,2451.25,2582.0,2442.5,2874.0,2694.875,2387.875,1031.25,3180.875,2240.625,2488.625,36.19,50.3
10.1,2458.0,2588.125,2443.25,2879.0,2696.5,2389.875,1040.25,3185.375,2244.25,2494.875,36.18,50.26
10.2,2464.5,2594.125,2444.125,2884.0,2697.875,2391.75,1049.125,3189.75,2247.75,2500.875,36.18,50.27
10.3,2471.0,2600.0,2444.75,2888.625,2699.375,2393.5,1058.0,3194.0,2251.25,2506.875,36.19,50.28
10.4,2477.25,2606.0,2445.5,2893.25,2700.75,2395.25,1066.75,3198.25,2254.625,2512.75,36.18,50.3
10.5,2483.5,2611.75,2446.25,2897.875,2702.125,2396.875,1075.375,3202.25,2257.875,2518.375,36.18,50.35
10.6,2489.5,2617.5,2446.875,2902.25,2703.375,2398.5,1084.0,3206.375,2261.0,2523.875,36.2,50.32
10.7,2495.375,2623.125,2447.5,2906.75,2704.75,2400.125,1092.625,3210.25,2264.25,2529.375,36.19,50.38
10.8,2501.25,2628.75,2448.125,2910.875,2706.125,2401.625,1101.0,3214.125,2267.25,2534.625,36.19,50.35
10.9,2506.875,2634.125,2448.75,2915.0,2707.375,2403.0,1109.375,3217.75,2270.375,2539.75,36.2,50.35
11.0,2512.5,2639.5,2449.5,2919.0,2708.5,2404.375,1117.75,3221.5,2273.375,2545.0,36.19,50.33
11.1,2518.0,2644.75,2450.125,2922.875,2709.75,2405.875,1125.75,3225.0,2276.25,2549.875,36.19,50.39
11.2,2523.5,2649.875,2450.875,2926.625,2710.875,2407.25,1134.0,3228.5,2279.125,2554.875,36.2,50.34
11.3,2528.75,2655.0,2451.5,2930.375,2712.0,2408.5,1142.0,3231.875,2281.875,2559.75,36.2,50.38
11.4,2533.875,2660.125,2452.0,2934.125,2713.125,2409.75,1150.0,3235.25,2284.5,2564.5,36.19,50.39
11.5,2539.0,2665.125,2452.625,2937.625,2714.125,2410.875,1157.875,3238.375,2287.25,2569.25,36.18,50.42
11.6,2544.0,2670.125,2453.125,2941.125,2715.25,2412.125,1165.625,3241.625,2289.875,2573.875,36.19,50.42
11.7,2548.75,2674.875,2453.625,2944.5,2716.25,2413.125,1173.375,3244.625,2292.375,2578.375,36.18,50.42
11.8,2553.5,2679.625,2454.25,2947.875,2717.25,2414.375,1180.875,3247.625,2295.0,2582.875,36.19,50.4
11.9,2558.25,2684.25,2454.75,2951.0,2718.25,2415.5,1188.5,3250.5,2297.5,2587.125,36.19,50.42
12.0,2562.875,2688.75,2455.375,2954.0,2719.125,2416.625,1195.75,3253.375,2300.0,2591.5,36.18,50.43
12.1,2567.375,2693.25,2455.875,2957.125,2720.125,2417.75,1203.125,3256.125,2302.375,2595.625,36.19,50.42
12.2,2571.875,2697.75,2456.5,2960.125,2721.0,2418.875,1210.25,3258.875,2304.75,2599.875,36.19,50.42
12.3,2576.125,2702.125,2457.125,2963.125,2721.875,2419.875,1217.375,3261.5,2307.0,2604.0,36.2,50.43
12.4,2580.375,2706.5,2457.5,2966.0,2722.75,2420.75,1224.375,3264.125,2309.125,2608.0,36.19,50.47
12.5,2584.5,2710.75,2458.0,2968.75,2723.625,2421.75,1231.25,3266.75,2311.375,2612.0,36.2,50.46
12.6,2588.5,2714.875,2458.375,2971.5,2724.375,2422.5,1238.25,3269.125,2313.625,2615.875,36.2,50.46
12.7,2592.5,2719.0,2458.875,2974.125,2725.125,2423.5,1244.875,3271.5,2315.75,2619.5,36.18,50.45
12.8,2596.5,2723.0,2459.375,2976.625,2726.0,2424.375,1251.5,3273.75,2317.875,2623.25,36.19,50.5
12.9,2600.25,2726.875,2459.875,2979.25,2726.75,2425.25,1258.125,3276.0,2319.875,2626.875,36.19,50.5
13.0,2604.0,2730.75,2460.375,2981.625,2727.5,2426.0,1264.5,3278.25,2322.0,2630.375,36.19,50.48
13.1,2607.875,2734.5,2460.875,2984.0,2728.125,2426.75,1271.0,3280.5,2323.875,2634.0,36.2,50.5
13.2,2611.375,2738.25,2461.25,2986.375,2728.875,2427.5,1277.375,3282.625,2325.75,2637.5,36.2,50.5
13.3,2614.875,2742.0,2461.75,2988.75,2729.5,2428.25,1283.5,3284.75,2327.625,2640.875,36.16,50.49
13.4,2618.375,2745.75,2462.0,2991.125,2730.125,2429.0,1289.75,3287.0,2329.5,2644.25,36.19,50.51
13.5,2621.75,2749.25,2462.5,2993.25,2730.75,2429.75,1295.875,3289.0,2331.25,2647.5,36.19,50.52
13.6,2625.125,2752.75,2462.875,2995.5,2731.5,2430.5,1302.0,3291.0,2333.125,2650.75,36.2,50.5
13.7,2628.5,2756.125,2463.25,2997.625,2732.125,2431.25,1307.75,3293.0,2334.875,2654.0,36.19,50.52
13.8,2631.75,2759.375,2463.75,2999.625,2732.625,2431.875,1313.5,3294.875,2336.625,2657.0,36.2,50.54
13.9,2635.0,2762.75,2464.125,3001.75,2733.25,2432.625,1319.125,3296.875,2338.25,2660.25,36.2,50.5
14.0,2638.125,2766.125,2464.5,3003.75,2733.75,2433.25,1324.75,3298.75,2339.875,2663.375,36.19,50.53
14.1,2641.125,2769.25,2464.875,3005.75,2734.375,2433.875,1330.5,3300.5,2341.5,2666.25,36.2,50.55
14.2,2644.25,2772.5,2465.25,3007.625,2735.0,2434.375,1335.875,3302.25,2343.125,2669.375,36.2,50.54
14.3,2647.125,2775.625,2465.625,3009.375,2735.5,2435.0,1341.25,3304.0,2344.625,2672.25,36.16,50.52
14.4,2650.0,2778.625,2465.875,3011.25,2736.0,2435.5,1346.75,3305.75,2346.25,2675.125,36.19,50.53
14.5,2652.875,2781.625,2466.25,3013.0,2736.625,2436.125,1352.0,3307.375,2347.75,2677.875,36.18,50.56
14.6,2655.625,2784.5,2466.625,3014.75,2737.125,2436.625,1357.125,3309.0,2349.25,2680.625,36.2,50.54
14.7,2658.375,2787.375,2467.0,3016.375,2737.625,2437.25,1362.25,3310.625,2350.75,2683.375,36.2,50.56
14.8,2661.125,2790.25,2467.375,3018.125,2738.0,2437.875,1367.5,3312.125,2352.125,2686.125,36.18,50.56
14.9,2663.875,2793.0,2467.75,3019.75,2738.5,2438.375,1372.375,3313.75,2353.625,2688.75,36.18,50.56
15.0,2666.375,2795.875,2468.125,3021.375,2738.875,2438.875,1377.375,3315.25,2354.875,2691.375,36.2,50.56
15.1,2669.0,2798.5,2468.375,3023.0,2739.375,2439.375,1382.25,3316.75,2356.25,2694.125,36.19,50.59
15.2,2671.5,2801.25,2468.75,3024.625,2739.875,2439.875,1387.125,3318.125,2357.625,2696.75,36.18,50.57
15.3,2674.0,2803.875,2469.0,3026.125,2740.375,2440.375,1391.75,3319.625,2359.0,2699.25,36.22,50.55
15.4,2676.375,2806.5,2469.25,3027.625,2740.75,2440.75,1396.625,3321.0,2360.375,2701.75,36.22,50.56
15.5,2678.75,2808.875,2469.625,3029.0,2741.125,2441.125,1401.125,3322.5,2361.75,2704.25,36.2,50.57
15.6,2681.125,2811.375,2469.875,3030.5,2741.5,2441.625,1405.625,3323.75,2363.0,2706.625,36.19,50.56
15.7,2683.5,2813.75,2470.25,3032.0,2741.875,2442.125,1410.125,3325.25,2364.25,2709.0,36.18,50.55
15.8,2685.625,2816.125,2470.625,3033.25,2742.25,2442.625,1414.5,3326.5,2365.5,2711.375,36.19,50.57
15.9,2688.0,2818.5,2470.875,3034.625,2742.625,2443.0,1418.875,3327.875,2366.75,2713.75,36.2,50.59
16.0,2690.125,2820.875,2471.125,3035.875,2743.125,2443.375,1423.25,3329.125,2367.875,2716.125,36.18,50.62
16.1,2692.25,2823.25,2471.375,3037.25,2743.5,2443.75,1427.625,3330.5,2369.125,2718.5,36.18,50.57
16.2,2694.25,2825.5,2471.75,3038.5,2743.875,2444.0,1431.75,3331.625,2370.25,2720.75,36.2,50.56
16.3,2696.375,2827.75,2471.875,3039.75,2744.25,2444.375,1436.0,3332.875,2371.5,2722.875,36.18,50.6
16.4,2698.375,2829.75,2472.25,3040.875,2744.5,2444.75,1440.0,3334.0,2372.625,2725.125,36.16,50.59
16.5,2700.5,2831.875,2472.5,3042.125,2744.875,2445.125,1444.125,3335.25,2373.75,2727.25,36.19,50.61
16.6,2702.5,2834.0,2472.875,3043.25,2745.25,2445.5,1448.25,3336.375,2374.875,2729.375,36.19,50.6
16.7,2704.375,2836.0,2473.125,3044.375,2745.625,2445.875,1452.0,3337.5,2376.0,2731.5,36.18,50.57
16.8,2706.25,2838.125,2473.375,3045.625,2745.875,2446.25,1456.0,3338.625,2377.0,2733.625,36.19,50.63
16.9,2708.125,2840.25,2473.625,3046.75,2746.25,2446.5,1459.75,3339.875,2378.0,2735.75,36.16,50.58
17.0,2710.0,2842.125,2473.875,3047.75,2746.5,2446.875,1463.625,3340.875,2379.125,2737.75,36.19,50.57
17.1,2711.75,2844.0,2474.125,3048.875,2747.0,2447.125,1467.375,3342.0,2380.25,2739.875,36.19,50.59
17.2,2713.625,2846.0,2474.25,3049.875,2747.125,2447.5,1471.125,3343.0,2381.25,2741.875,36.19,50.6
17.3,2715.375,2847.75,2474.625,3050.875,2747.5,2447.75,1474.875,3344.0,2382.375,2743.75,36.2,50.63
17.4,2717.125,2849.625,2474.875,3051.875,2747.75,2448.125,1478.375,3345.0,2383.375,2745.75,36.2,50.6
17.5,2718.875,2851.375,2475.125,3052.75,2748.0,2448.5,1481.875,3346.0,2384.375,2747.75,36.22,50.63
17.6,2720.5,2853.125,2475.5,3053.75,2748.25,2448.625,1485.375,3346.875,2385.375,2749.625,36.2,50.61
17.7,2722.25,2854.875,2475.75,3054.5,2748.5,2449.0,1489.0,3347.875,2386.375,2751.625,36.18,50.62
17.8,2723.875,2856.75,2475.875,3055.5,2748.75,2449.25,1492.375,3348.75,2387.25,2753.375,36.2,50.61
17.9,2725.375,2858.375,2476.125,3056.5,2749.125,2449.375,1495.75,3349.625,2388.25,2755.375,36.18,50.62
18.0,2727.0,2860.125,2476.375,3057.25,2749.375,2449.625,1499.125,3350.625,2389.125,2757.125,36.19,50.61
18.1,2728.5,2861.75,2476.5,3058.125,2749.625,2449.875,1502.5,3351.5,2390.125,2758.875,36.19,50.6
18.2,2730.125,2863.375,2476.75,3059.0,2749.875,2450.125,1505.875,3352.375,2391.0,2760.625,36.18,50.62
18.3,2731.625,2864.875,2477.0,3059.75,2750.125,2450.375,1509.0,3353.125,2391.875,2762.375,36.22,50.61
18.4,2733.125,2866.375,2477.25,3060.625,2750.375,2450.75,1512.25,3354.0,2392.75,2764.125,36.19,50.61
18.5,2734.625,2868.0,2477.5,3061.375,2750.625,2451.0,1515.375,3354.875,2393.625,2765.875,36.19,50.64
18.6,2736.0,2869.5,2477.75,3062.125,2750.875,2451.125,1518.5,3355.75,2394.5,2767.625,36.18,50.64
18.7,2737.5,2871.0,2478.0,3062.875,2751.0,2451.375,1521.625,3356.5,2395.375,2769.375,36.19,50.63
18.8,2738.875,2872.5,2478.125,3063.625,2751.375,2451.625,1524.75,3357.375,2396.25,2771.0,36.2,50.64
18.9,2740.25,2874.0,2478.25,3064.5,2751.625,2451.875,1527.75,3358.25,2397.0,2772.625,36.19,50.65
19.0,2741.625,2875.375,2478.5,3065.25,2751.75,2452.125,1530.875,3359.0,2397.875,2774.25,36.2,50.64
19.1,2743.0,2876.75,2478.625,3065.875,2752.0,2452.375,1533.625,3359.75,2398.625,2775.75,36.19,50.63
19.2,2744.25,2878.125,2478.875,3066.625,2752.25,2452.75,1536.625,3360.5,2399.375,2777.375,36.19,50.65
19.3,2745.625,2879.375,2479.25,3067.375,2752.375,2453.0,1539.5,3361.125,2400.125,2779.0,36.19,50.66
19.4,2746.875,2880.75,2479.375,3068.125,2752.625,2453.25,1542.375,3361.875,2400.875,2780.5,36.19,50.63
19.5,2748.125,2882.0,2479.625,3068.875,2752.75,2453.5,1545.25,3362.625,2401.625,2782.125,36.19,50.65
19.6,2749.375,2883.375,2479.75,3069.5,2753.0,2453.625,1547.875,3363.375,2402.25,2783.625,36.2,50.63
19.7,2750.625,2884.625,2480.0,3070.25,2753.125,2453.875,1550.875,3364.125,2403.0,2785.125,36.19,50.61
19.8,2751.75,2886.0,2480.0,3071.0,2753.375,2454.125,1553.625,3364.75,2403.75,2786.75,36.2,50.66
19.9,2753.0,2887.25,2480.25,3071.625,2753.5,2454.25,1556.25,3365.5,2404.375,2788.125,36.18,50.64
20.0,2754.125,2888.375,2480.375,3072.25,2753.75,2454.5,1558.875,3366.25,2405.0,2789.625,36.19,50.65
20.1,2755.375,2889.625,2480.625,3072.875,2754.0,2454.75,1561.625,3366.875,2405.75,2791.125,36.2,50.66
20.2,2756.5,2890.75,2480.875,3073.5,2754.125,2455.0,1564.125,3367.5,2406.5,2792.5,36.19,50.66
20.3,2757.75,2891.875,2481.125,3074.125,2754.375,2455.25,1566.75,3368.125,2407.125,2793.875,36.19,50.63
20.4,2758.75,2893.0,2481.25,3074.75,2754.5,2455.25,1569.375,3368.75,2407.75,2795.375,36.19,50.64
20.5,2759.875,2894.25,2481.5,3075.375,2754.625,2455.5,1572.0,3369.375,2408.375,2796.75,36.19,50.69
20.6,2760.875,2895.375,2481.625,3076.0,2754.875,2455.625,1574.375,3370.125,2409.125,2798.125,36.19,50.63
20.7,2762.0,2896.5,2481.75,3076.625,2755.0,2455.75,1577.0,3370.75,2409.75,2799.5,36.19,50.63
20.8,2763.0,2897.5,2481.875,3077.25,2755.125,2456.0,1579.5,3371.25,2410.5,2800.875,36.22,50.68
20.9,2764.0,2898.5,2482.0,3077.75,2755.375,2456.125,1581.875,3371.875,2411.125,2802.25,36.2,50.65
21.0,2765.125,2899.5,2482.25,3078.25,2755.5,2456.375,1584.375,3372.5,2411.75,2803.5,36.19,50.65
21.1,2766.125,2900.625,2482.5,3078.75,2755.625,2456.625,1586.625,3373.0,2412.375,2804.875,36.2,50.64
21.2,2767.125,2901.625,2482.75,3079.375,2755.875,2456.875,1589.125,3373.625,2413.0,2806.125,36.19,50.68
21.3,2768.0,2902.625,2482.875,3079.875,2756.0,2457.0,1591.375,3374.125,2413.625,2807.5,36.2,50.66
21.4,2769.125,2903.625,2483.0,3080.375,2756.25,2457.125,1593.75,3374.875,2414.125,2808.75,36.19,50.7
21.5,2770.0,2904.75,2483.125,3081.0,2756.375,2457.25,1596.125,3375.375,2414.75,2810.0,36.2,50.68
21.6,2771.0,2905.625,2483.25,3081.5,2756.5,2457.375,1598.5,3376.0,2415.375,2811.375,36.2,50.68
21.7,2771.875,2906.625,2483.375,3082.0,2756.625,2457.5,1600.75,3376.5,2415.875,2812.625,36.19,50.64
21.8,2772.875,2907.5,2483.5,3082.5,2756.75,2457.625,1602.875,3377.125,2416.625,2813.75,36.18,50.62
21.9,2773.75,2908.375,2483.75,3083.0,2756.875,2457.875,1605.25,3377.625,2417.25,2815.0,36.2,50.66
22.0,2774.75,2909.25,2484.0,3083.375,2757.0,2458.0,1607.5,3378.25,2417.875,2816.25,36.2,50.68
22.1,2775.625,2910.125,2484.125,3083.875,2757.125,2458.25,1609.625,3378.75,2418.5,2817.625,36.19,50.64
22.2,2776.5,2911.0,2484.25,3084.375,2757.25,2458.5,1611.875,3379.25,2419.0,2818.625,36.19,50.66
22.3,2777.375,2911.875,2484.375,3084.875,2757.5,2458.625,1613.875,3379.75,2419.625,2820.0,36.19,50.66
22.4,2778.25,2912.875,2484.625,3085.25,2757.625,2458.75,1616.125,3380.25,2420.125,2821.25,36.18,50.65
22.5,2779.125,2913.625,2484.75,3085.75,2757.75,2458.875,1618.25,3380.625,2420.75,2822.375,36.22,50.67
